Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
550247,30/12/2020 08:54,6011680000000000.0,"fraud_Parisian, Schiller and Altenwerth",misc_net,721.02,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,16/04/1974,5b7b6ab2e63149d5d7640440ce9c9bbd,1388393689,41.146538,-106.112244,0
23745,29/06/2020 12:08,4342530000000000.0,fraud_Flatley Group,misc_pos,147.16,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,16/02/1994,85dc592fcdb170fa58f26dc7484a57bb,1372507727,41.34051,-75.410512,0
65146,13/07/2020 18:49,4642260000000000.0,fraud_Schoen Ltd,kids_pets,42.01,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",23/04/1987,98f62ac76a90a621fbf5ef97b1be3f43,1373741375,38.547445,-109.672572,0
425678,03/12/2020 02:51,4783230000000.0,fraud_Ledner-Pfannerstill,gas_transport,67.14,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,22/04/1961,c3e286f69fd9d1bd72fb7bf70f5516ff,1386039082,39.018954,-99.596759,0
356766,06/11/2020 16:00,4681600000000000.0,fraud_Terry Ltd,home,46.87,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.731,16183,Physiotherapist,12/08/1977,f0f4098a4bce9f309ddb051b5df24e8c,1383753657,39.675906,-81.632758,0
191078,27/08/2020 07:05,4874020000000000.0,"fraud_Heller, Gutmann and Zieme",grocery_pos,168.44,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,28/05/1982,51c1acaafc6ef77303d2ca528296d716,1377587124,45.96841,-123.420262,0
496017,18/12/2020 23:11,348379000000000.0,"fraud_Roberts, Ryan and Smith",personal_care,174.48,Michael,Rowe,M,7428 Martinez Flats,Melbourne,FL,32935,28.1384,-80.6524,139650,Database administrator,23/01/1957,062d3f5632c3aa1ed2901cdbec471276,1387408265,27.419941,-80.23025,0
446778,07/12/2020 20:14,5388660000000000.0,fraud_Osinski Inc,personal_care,49.15,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,14/02/1962,e7a527ef48195c327604f259f6a43a1d,1386447269,44.075319,-91.878356,0
260204,25/09/2020 04:02,568279000000.0,"fraud_Schmeler, Bashirian and Price",shopping_net,97.27,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,46.5522,-96.7909,291,Television floor manager,01/05/1991,c5f3561740df2e79ba1b4c02153f25c7,1380081755,47.107646,-97.278765,0
318207,20/10/2020 06:07,3593400000000000.0,fraud_Cummerata-Jones,gas_transport,74.56,Douglas,Smith,M,85932 Marc Throughway Apt. 080,Knowlesville,NY,14479,43.2363,-78.3138,275,TEFL teacher,18/08/1964,48cd3b4ad7080f60bbb67696a460f97d,1382249240,42.896825,-77.32492,0
434560,05/12/2020 15:53,36192600000000.0,fraud_Reichel Inc,entertainment,255.64,Susan,Garcia,F,582 Rodriguez Wells,Albuquerque,NM,87109,35.1506,-106.569,641349,Civil Service administrator,11/04/1976,86b69a52ed3d5d01607367ba87efaeb8,1386258797,36.068375,-105.899728,0
169043,19/08/2020 01:07,3540210000000000.0,fraud_Thiel PLC,misc_pos,37.9,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,19/06/1992,540d2caa252d4cc5aa2dfd1130457a80,1376874454,35.12785,-101.844655,0
463044,11/12/2020 16:58,4.37926e+18,fraud_Huel-Langworth,misc_net,2.34,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,03/01/1974,3310df51a8b008ae95b90657068ff4bb,1386781121,38.470839,-122.193614,0
532901,27/12/2020 08:18,213112000000000.0,fraud_Heller-Langosh,gas_transport,66.32,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),03/06/1984,c7637cc98e7f55193491e5b321a03b93,1388132281,34.526561,-81.513192,0
405005,27/11/2020 22:27,4060580000000000.0,fraud_Bode-Rempel,kids_pets,25.11,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,14/11/1948,62561a0ca2116b6308f8d6f9568dc9fb,1385591226,39.805667,-95.257175,0
394058,23/11/2020 00:43,375975000000000.0,"fraud_Olson, Becker and Koch",gas_transport,47.33,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,06/04/1973,275c933a5a3be041d24409c174f95d84,1385167412,42.448398,-72.858734,0
357182,06/11/2020 20:15,30150700000000.0,fraud_Lynch-Wisozk,home,2.37,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,19/06/1966,0a96cd3bf80bd7d7ad68ffee842adc5d,1383768942,33.827705,-86.319817,0
531990,27/12/2020 02:59,213162000000000.0,fraud_Gutmann-Upton,misc_pos,6.77,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,17/04/1970,cff6e7ad521d9359d0edd0675150eb50,1388113196,44.62885,-70.235258,0
169112,19/08/2020 02:07,3514900000000000.0,fraud_Auer-West,shopping_net,480.1,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,13/10/1952,558ae99e46ea7246b8507fe4739569d0,1376878059,42.019332,-76.742143,0
331644,26/10/2020 12:41,30407700000000.0,"fraud_Weber, Thiel and Hammes",kids_pets,113.9,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,13/10/1991,d86346194c9fda519c1b678f96e4709b,1382791314,42.72867,-75.794992,0
417350,01/12/2020 05:51,4308160000000000.0,fraud_Torphy-Goyette,shopping_pos,137.08,William,Marshall,M,454 Sawyer Forks Apt. 231,Collegeville,MN,56321,45.5783,-94.4199,1536,Farm manager,18/02/1981,d41c14a14943c720bfcf2ab869347d50,1385877070,44.915617,-93.75514,0
396162,23/11/2020 17:39,2720010000000000.0,fraud_Wilkinson LLC,personal_care,81.54,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,18/08/1980,69d0cb683c4fd586a8a37cf0db808fa2,1385228347,42.541732,-101.871718,0
314960,19/10/2020 05:38,346273000000000.0,fraud_Dickinson-Rempel,misc_pos,20.29,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,22/10/1991,c603bcbdf49f31d66a62575ea7e7ae39,1382161113,37.012333,-80.083249,0
74592,17/07/2020 08:41,2252060000000000.0,fraud_Pfeffer and Sons,shopping_pos,137.45,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,19/08/1991,1f029fdbaaa55a0e218b2e810aa1cc81,1374050484,45.562485,-90.811205,0
187163,25/08/2020 15:39,4809700000000.0,fraud_Schoen-Quigley,kids_pets,25.67,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,07/02/1984,4eead436ddc09e723fe0c697d2ae52ed,1377445189,31.994458,-85.531262,0
140873,09/08/2020 19:17,6011370000000000.0,"fraud_Wuckert, Wintheiser and Friesen",home,82.66,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,15/09/1988,a03a36e389095236d9e0e7fb855f4559,1376075866,40.818592,-82.436485,0
214512,05/09/2020 12:55,4464460000000.0,fraud_Leffler-Goldner,personal_care,9.74,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,24/01/1990,114cba6e52e9d21ce63112fc3289ca15,1378385751,29.172145,-85.130651,0
277582,02/10/2020 21:45,6569100000000000.0,"fraud_Schumm, McLaughlin and Carter",food_dining,69.79,Steven,Johnson,M,7470 John Tunnel Suite 937,Aurora,CO,80014,39.6662,-104.835,389246,"Scientist, marine",12/12/1969,1abf71b183e85422bbf3725d68a7134d,1380750322,39.858899,-104.092075,0
503175,20/12/2020 16:28,3562680000000000.0,fraud_Deckow-Dare,food_dining,37.24,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,06/12/1962,6d36466110826bdbf57dd5c26ebc2c7c,1387556925,38.839679,-75.395995,0
268151,28/09/2020 14:41,213156000000000.0,fraud_Deckow-Dare,food_dining,57.05,James,Yoder,M,83359 Lopez Point,Clune,PA,15727,40.5503,-79.3237,168,Race relations officer,04/10/1978,f628622ad90ffd54131f603e5d6bfe1c,1380379264,40.99809,-78.602189,0
35571,03/07/2020 18:25,213157000000000.0,"fraud_Kutch, Steuber and Gerhold",food_dining,2.89,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,30/07/1982,3fce6429a61ab2838c813213783d42c9,1372875917,35.019362,-119.168006,0
37041,04/07/2020 10:21,343819000000000.0,"fraud_Reinger, Weissnat and Strosin",food_dining,70.74,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,24/01/1956,07649abd205825222927d9e457446d2a,1372933306,41.0761,-94.011312,0
356887,06/11/2020 17:08,4809700000000.0,fraud_Conroy Ltd,shopping_pos,8.11,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,07/02/1984,5636b4c3a7dea1da76ab35049b4195d6,1383757686,32.61355,-85.473514,0
144709,10/08/2020 19:30,342952000000000.0,fraud_Pfeffer and Sons,shopping_pos,2.6,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,26/09/1987,f805f9a3fcf0abd7167491e776dcd38e,1376163016,41.06638,-73.932805,0
444924,07/12/2020 14:36,345389000000000.0,fraud_Lesch Ltd,shopping_pos,2.78,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,19/05/1984,31df7d8e85fb535013afdfd2f37b58a4,1386426969,33.627998,-90.599403,0
14516,26/06/2020 07:20,30029100000000.0,fraud_Huels-Hahn,gas_transport,81.01,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,09/10/1970,0ab4b8b901530b27a44030dd8efc65fd,1372231206,42.733427,-78.289448,0
257938,23/09/2020 20:13,30501600000000.0,fraud_Beier-Hyatt,shopping_pos,2.93,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,04/05/1973,c43efc2c4b4e46057b989ac1c2832a00,1379967227,33.193659,-81.488377,0
262162,26/09/2020 05:40,4228410000000000.0,fraud_McDermott-Weimann,grocery_pos,71.37,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,22/04/1995,b26e672468cb520fc936a7d4c8996931,1380174006,43.3784,-69.267174,0
271613,29/09/2020 16:55,2242540000000000.0,fraud_Padberg-Welch,grocery_pos,54.84,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,10/04/1996,922a337b85ea550cfa2afd4b46983f82,1380473755,39.073508,-84.971456,0
378879,16/11/2020 06:37,4128030000000000.0,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,106.37,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.188,1831,Barrister's clerk,18/10/1953,301a7a842d858246ba51308be5119370,1384583858,39.48292,-81.968831,0
77007,18/07/2020 10:15,4476840000000.0,fraud_Dach-Borer,grocery_net,70.56,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",21/01/1979,d4b2221f01e607e51a58cc9b54ca04c8,1374142512,34.385903,-86.571243,0
143902,10/08/2020 15:35,2297450000000000.0,fraud_Larson-Moen,entertainment,14.31,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,13/01/1960,2570755150918dddc2e11fdd2a815513,1376148938,39.774619,-87.902092,0
506193,21/12/2020 04:16,38199000000000.0,"fraud_Raynor, Reinger and Hagenes",gas_transport,67.29,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196,-72.3001,477,Naval architect,15/04/1988,786e6b1069da373752bedb83285bb221,1387599385,43.937936,-73.250527,0
160683,16/08/2020 20:49,4302480000000000.0,fraud_Daugherty LLC,kids_pets,70.21,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,25/05/1995,a3f5d2b0e26606c4249df4b3c7d80d0e,1376686198,43.685096,-86.954579,0
469814,13/12/2020 09:54,3511060000000000.0,fraud_Bauch-Raynor,grocery_pos,129.11,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,47863,39.5803,-87.4616,205,"Engineer, mining",06/01/1960,057f843d8d3877458519d2059a467708,1386928485,38.776021,-88.378568,0
193145,28/08/2020 06:24,30238800000000.0,"fraud_Lind, Huel and McClure",gas_transport,26.93,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,02/01/1976,474cf0e1ac6a174c6b8af1d31ae7c0e6,1377671057,30.803528,-96.474389,0
484931,15/12/2020 20:58,3559160000000000.0,"fraud_Conroy, Balistreri and Gorczany",health_fitness,75.57,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,15/02/1974,4ff3a730e17d343a091802069f219428,1387141124,41.951809,-78.089956,0
515186,22/12/2020 15:23,4.89042e+18,"fraud_Hoppe, Harris and Bednar",entertainment,10.77,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,30/04/1979,fb25dd90a4f7d7d5f499348f0ffbfc66,1387725827,38.857438,-122.174857,0
89940,21/07/2020 23:54,6595970000000000.0,"fraud_Hills, Hegmann and Schaefer",health_fitness,22.72,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,11/09/1969,e38c877f7dc3030cf893a8ff6646acb2,1374450894,39.841599,-74.595146,0
463517,11/12/2020 19:26,676369000000.0,"fraud_Runolfsdottir, Mueller and Hand",entertainment,116.45,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",28/12/1974,9ecd7aaf07e5e8550acfdc985d60f310,1386789971,42.474336,-84.032043,0
98959,26/07/2020 04:06,2229820000000000.0,fraud_Abbott-Rogahn,entertainment,20.29,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",17/02/1958,dae6134e129ef016885d303a8baa2eb9,1374811572,30.181345,-90.253756,0
209492,02/09/2020 17:25,4.04504e+18,fraud_Kirlin and Sons,personal_care,27.78,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,15/07/1928,4f6e7f2ed639b563d16102f066d2c3e1,1378142733,40.52176,-75.931398,0
276190,02/10/2020 04:46,38199000000000.0,fraud_Mohr-Bayer,shopping_net,95.99,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196,-72.3001,477,Naval architect,15/04/1988,5af97655eaa7ce3ddff4888c8be85efa,1380689194,43.773321,-72.867224,0
396635,23/11/2020 20:34,6011720000000000.0,fraud_Lynch Ltd,shopping_pos,6.87,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,29/11/1981,5f67bc3425228184545cc7a233e6a370,1385238873,46.547594,-119.893605,0
351760,03/11/2020 19:02,639024000000.0,"fraud_Okuneva, Schneider and Rau",shopping_pos,13.59,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,05/06/1991,8b0d57364aeb81c69bed15a9cbe9bc36,1383505350,43.69247,-75.163435,0
22625,29/06/2020 03:59,4.48826e+18,"fraud_Schmeler, Bashirian and Price",shopping_net,1.49,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,23/08/1929,b314b4fb79309b4dbeb7085b23b197ea,1372478368,33.524589,-81.169097,0
240083,15/09/2020 18:45,4.95859e+18,fraud_Parker-Kunde,personal_care,80.75,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,27/11/1950,a8e005278867bf3782e9f8718e19588e,1379270713,39.554641,-77.107909,0
230156,12/09/2020 05:23,4025610000000000.0,fraud_Schmitt Inc,gas_transport,59.66,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,20/03/1949,4a2859ac09ab96979ca143ccea96bd95,1378963410,41.789739,-78.896874,0
199275,30/08/2020 16:14,6011370000000000.0,"fraud_Bradtke, Torp and Bahringer",personal_care,72.09,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,15/09/1988,768177ca0f5a6db95a8cf7c12b129eee,1377879287,41.051097,-80.800292,0
266536,28/09/2020 00:40,213155000000000.0,fraud_Bruen-Yost,misc_pos,49.03,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,10/02/1982,e7db96b73c3d902ee61637908ef68f99,1380328809,39.102869,-85.847339,0
541190,28/12/2020 17:50,3540080000000000.0,"fraud_Schoen, Nienow and Bauch",personal_care,10.36,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,27/01/1987,e00589046c41997b6c663784f2d2b4bb,1388253048,45.089597,-93.246742,0
364242,09/11/2020 16:42,6597890000000000.0,fraud_Baumbach Ltd,personal_care,18.74,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,23/08/1964,0296bc2f375c5bcd149d082476dfa5bf,1384015324,33.868636,-99.286522,0
154932,14/08/2020 17:21,213161000000000.0,fraud_Hirthe-Beier,health_fitness,1.76,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",24/06/1968,87ab9504028a1c1e820f9270b56473bf,1376500867,42.381683,-77.184531,0
127571,04/08/2020 13:42,4538570000000.0,fraud_Kihn-Schuster,food_dining,70.8,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74.0,13835,"Programmer, multimedia",28/05/1967,1563f8f335b93c65b44548459bf543bf,1375623767,40.096833,-73.178924,0
237823,15/09/2020 00:52,4003770000000000.0,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,5.37,Danielle,Hayden,F,03368 Michelle Trail,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",01/01/1958,be7b9a50512df1977e358865641756be,1379206364,35.732329,-90.84471,0
295556,10/10/2020 22:46,30364100000000.0,fraud_Dietrich-Fadel,health_fitness,57.99,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,05/02/1982,0392b2d1f059c8448c949e28e966e732,1381445164,35.462755,-96.315992,0
145578,10/08/2020 23:32,30150700000000.0,"fraud_Walter, Hettinger and Kessler",personal_care,55.23,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,19/06/1966,4af4cf9e0e0cf5ada56e23d55c7b464e,1376177521,34.011158,-86.030762,0
520678,23/12/2020 23:32,501831000000.0,fraud_Brown Inc,kids_pets,4.3,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,04/05/1962,6d609554183ff7913ec7a431ee140527,1387841538,40.168636,-78.540198,0
295788,11/10/2020 01:26,5501080000000000.0,fraud_Torphy-Goyette,shopping_pos,30.23,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,04/01/1966,8a040e8f0b3b4cfc2d7b639e16ad762e,1381454803,40.263068,-82.449324,0
553239,31/12/2020 08:22,30407700000000.0,"fraud_Olson, Becker and Koch",gas_transport,55.35,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,13/10/1991,e13aaf88610dbea8c29abb738e5b5c0a,1388478151,42.260047,-76.411408,0
51562,08/07/2020 20:36,4.58493e+18,fraud_Daugherty LLC,kids_pets,57.85,Amanda,Gomez,F,8152 Brittany Centers,Dallas,TX,75218,32.8463,-96.6972,1263321,"Designer, ceramics/pottery",16/04/1975,f3a079d5994fa501511388363e714d8b,1373315780,33.464229,-97.671212,0
135127,07/08/2020 18:29,345060000000000.0,fraud_Dickinson Ltd,personal_care,80.33,Brian,Perez,M,78652 Scott Ports,Ashfield,MA,1330,42.5232,-72.811,1506,"Production assistant, radio",03/04/1960,2817d1d839c9ccf13a08d1c4ff480d9e,1375900170,42.144262,-73.732091,0
125460,03/08/2020 22:40,374125000000000.0,fraud_Cormier LLC,health_fitness,5.58,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",20/07/1970,8220b91e3db59fae0097007c168a257b,1375569614,39.349934,-77.822384,0
469525,13/12/2020 08:21,4005680000000000.0,fraud_Friesen-Stamm,gas_transport,50.3,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,31/05/1994,8851529a890e1f3adf9b3ef44abe2510,1386922874,30.543475,-90.823883,0
306738,15/10/2020 10:26,4003770000000000.0,fraud_Hudson-Ratke,grocery_pos,131.88,Danielle,Hayden,F,03368 Michelle Trail,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",01/01/1958,881d42834008c9e3902f30b923106fff,1381832812,34.863528,-91.903422,0
2,21/06/2020 12:14,3598220000000000.0,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,41.28,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",21/10/1970,c81755dbbbea9d5c77f094348a7579be,1371816893,40.49581,-74.196111,0
357595,07/11/2020 01:29,6011600000000000.0,"fraud_Schumm, McLaughlin and Carter",food_dining,111.63,Robert,Holland,M,431 Tracy Expressway,Milner,GA,30257,33.141,-84.1759,4138,Field seismologist,16/05/1969,76e1f5ce3b3dfe86892b0f15c9821c17,1383787761,32.565896,-84.775025,0
259284,24/09/2020 16:22,4344960000000000.0,fraud_Waelchi Inc,kids_pets,53.76,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,29/09/1976,26fd3b54990fc22b2caa62a374f7d77a,1380039730,41.002129,-78.793762,0
97252,25/07/2020 13:25,4149240000000000.0,fraud_Bernhard-Lesch,food_dining,59.68,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,08/04/1989,47dbc4ab15af17820a17677b704f9b9e,1374758756,40.547235,-79.383051,0
18164,27/06/2020 19:58,3513620000000000.0,fraud_Bins-Howell,personal_care,145.27,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,26/06/1955,d4819e84f22653f27f9cadfb6e0522e2,1372363083,43.216556,-98.427426,0
287908,06/10/2020 18:44,630426000000.0,fraud_Gaylord-Powlowski,home,6.14,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388,-79.9906,365,Special effects artist,14/03/1970,d4edf2a7dfd1fa32f7cbdf1a82988306,1381085090,39.145963,-79.753105,0
481182,15/12/2020 06:48,3596220000000000.0,"fraud_Schumm, Bauch and Ondricka",grocery_pos,73.15,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,25/03/1988,fd71e8b69b206f241745dffbce5a5e65,1387090092,40.419536,-91.933905,0
409430,29/11/2020 22:23,2264940000000000.0,"fraud_Watsica, Haag and Considine",shopping_pos,5.74,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,17/10/1995,5e5f95e27f6ff24f4b05ca0246b4dad4,1385763801,29.867247,-98.921277,0
9121,23/06/2020 19:31,374930000000000.0,fraud_Medhurst PLC,shopping_net,9.81,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,05/11/1971,7a42882afa122c85f2beba87e16e63eb,1372015914,43.192595,-82.58316,0
446102,07/12/2020 18:11,3587040000000000.0,fraud_Dare-Gibson,health_fitness,73.03,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,15/10/1974,a2c8297dd897d59bb12276a2b6c3417a,1386439875,36.011942,-88.263255,0
390092,21/11/2020 09:19,4.37926e+18,"fraud_Kutch, Hermiston and Farrell",gas_transport,75.4,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,03/01/1974,de21a5657ab3d8198d823dd0034f38d6,1385025589,38.125035,-122.203165,0
117281,01/08/2020 16:26,2712210000000000.0,"fraud_Windler, Goodwin and Kovacek",home,31.23,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",22/02/1977,7351d2b42427df02792f53fee371882a,1375374412,30.693586,-92.077578,0
186939,25/08/2020 14:29,30546500000000.0,fraud_Hills-Boyer,personal_care,54.54,Nicholas,Tran,M,672 Randall Burg Suite 551,Belmont,NH,3220,43.4512,-71.489,7430,"Scientist, research (medical)",13/01/1955,ef68965e637a766966d888c781d135df,1377440966,43.805861,-71.439785,0
492112,17/12/2020 22:50,3559160000000000.0,fraud_Stark-Koss,home,87.27,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,15/02/1974,952b32cde673f9f071af74d0c5f56dfb,1387320637,42.921627,-79.462661,0
513721,22/12/2020 09:55,4707870000000000.0,fraud_Beier-Hyatt,shopping_pos,1.18,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",04/02/1967,50c44275116ea76e39c29dad7cc8cc79,1387706119,37.57367,-82.567224,0
